По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,date,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum
2020-01-05,2.0,2650.0,,2650.0,2020-01-05,-1.9466666666666665,742.0,93.21666666666667,1.7866666666666666,5.0,57.0,2.0,3.9
2020-01-06,3.0,4550.0,,4550.0,2020-01-06,-1.8800000000000001,750.7333333333333,90.48333333333333,1.0066666666666666,2.4,404.0,3.0,1.0
2020-01-07,,,,,2020-01-07,-3.9433333333333334,754.95,92.1,0.9299999999999999,1.1,79.0,3.0,18.1
2020-01-08,2.0,1680.0,,1680.0,2020-01-08,-6.72,755.6833333333333,93.03333333333333,0.98,2.5,675.0,3.0,4.6
2020-01-09,3.0,2160.0,,2160.0,2020-01-09,-5.803125,749.28125,90.5,1.6031250000000001,3.1,82.0,3.0,9.1
2020-01-10,,,,,2020-01-10,-3.953125,744.3125,91.5,1.28125,2.7,115.0,3.0,23.900000000000002
2020-01-11,1.0,300.0,,300.0,2020-01-11,-2.909375,743.875,90.71875,0.821875,2.2,116.0,3.0,13.8
2020-01-12,2.0,1400.0,,1400.0,2020-01-12,-4.7875,743.8125,88.90625,1.13125,3.6,533.0,3.0,6.2
2020-01-13,1.0,1300.0,,1300.0,2020-01-13,-3.3400000000000003,734.5666666666667,91.73333333333333,1.7066666666666668,6.3,119.0,3.0,15.6
2020-01-14,2.0,1600.0,,1600.0,2020-01-14,-2.44375,741.09375,84.625,1.33125,3.6,201.0,3.0,10.3
2020-01-15,1.0,1550.0,,1550.0,2020-01-15,-1.4875,748.65625,86.875,1.225,3.1,158.0,3.0,8.8
2020-01-16,2.0,525.0,,525.0,2020-01-16,-0.5343749999999999,741.78125,94.8125,1.309375,2.2,99.0,3.0,13.7
2020-01-17,3.0,2800.0,,2800.0,2020-01-17,0.7312500000000001,745.03125,93.0625,1.25625,2.2,373.0,3.0,1.1
2020-01-18,1.0,200.0,,200.0,2020-01-18,0.3387096774193548,749.4193548387096,94.08064516129032,0.8870967741935484,2.3,115.0,3.0,3.2
2020-01-19,,,,,2020-01-19,-0.15,749.21875,93.71875,0.9343750000000001,1.8,151.0,3.0,9.6
2020-01-20,5.0,2615.0,,2615.0,2020-01-20,-0.43124999999999997,745.25,95.34375,0.73125,1.3,110.0,3.0,19.7
2020-01-21,3.0,825.0,,825.0,2020-01-21,-0.9593750000000001,738.1875,95.25,1.20625,2.7,236.0,3.0,18.5
2020-01-22,3.0,6800.0,,6800.0,2020-01-22,-1.0375,723.4375,95.71875,1.30625,7.3,117.0,3.0,27.5
2020-01-23,3.0,4075.0,,4075.0,2020-01-23,-4.348387096774193,726.4516129032259,92.6774193548387,0.9387096774193548,2.2,149.0,3.0,20.4
2020-01-24,2.0,3275.0,,3275.0,2020-01-24,-7.965625,734.28125,89.875,1.128125,2.7,225.0,3.0,12.1
2020-01-25,1.0,100.0,,100.0,2020-01-25,-7.246875,728.65625,91.6875,1.125,1.8,163.0,3.0,24.8
2020-01-26,1.0,1400.0,,1400.0,2020-01-26,-5.078125,729.59375,89.9375,1.159375,2.7,245.0,3.0,17.5
2020-01-27,2.0,7550.0,,7550.0,2020-01-27,-10.81875,736.4375,86.09375,0.95625,2.2,244.0,3.0,15.4
2020-01-28,1.0,275.0,,275.0,2020-01-28,-17.453125,750.1875,85.59375,0.840625,1.8,1381.0,3.0,0.0
2020-01-29,,,,,2020-01-29,-17.415625,753.96875,86.875,1.240625,2.7,256.0,3.0,16.8
2020-01-30,1.0,300.0,,300.0,2020-01-30,-8.903125,748.71875,90.625,1.1500000000000001,2.2,253.0,3.0,25.400000000000002
2020-01-31,,,,,2020-01-31,-2.378125,742.59375,94.6875,1.9656250000000002,3.1,151.0,3.0,29.5
2020-02-01,2.0,8800.0,,8800.0,2020-02-01,-2.0875,741.21875,95.0,1.0875000000000001,2.7,157.0,3.0,18.6
2020-02-02,3.0,1600.0,,1600.0,2020-02-02,-2.09375,741.40625,94.90625,1.115625,2.7,283.0,3.0,6.9
2020-02-03,2.0,2200.0,,2200.0,2020-02-03,-1.75,729.4375,94.6875,2.44375,4.5,166.0,3.0,25.2
2020-02-04,2.0,1250.0,,1250.0,2020-02-04,-0.009375000000000008,725.375,95.78125,1.221875,2.2,212.0,3.0,9.4
2020-02-05,2.0,3000.0,,3000.0,2020-02-05,-3.75,730.65625,92.9375,0.815625,1.3,249.0,3.0,13.2
2020-02-06,2.0,2070.0,,2070.0,2020-02-06,-9.55625,736.375,86.53125,1.2281250000000001,2.7,344.0,3.0,13.7
2020-02-07,2.0,2150.0,,2150.0,2020-02-07,-11.31875,737.4375,87.03125,0.96875,1.8,338.0,3.0,15.4
2020-02-08,2.0,470.0,,470.0,2020-02-08,-15.1625,742.125,84.46875,1.596875,2.7,1054.0,3.0,1.5
2020-02-09,1.0,700.0,,700.0,2020-02-09,-16.3375,747.78125,85.78125,1.059375,2.2,1210.0,3.0,10.0
2020-02-10,3.0,2700.0,,2700.0,2020-02-10,-8.8,742.5625,90.9375,0.8625,1.8,250.0,3.0,12.0
2020-02-11,1.0,950.0,,950.0,2020-02-11,-6.3875,742.40625,81.1875,1.3062500000000001,2.7,488.0,3.0,0.8
2020-02-12,1.0,200.0,,200.0,2020-02-12,-6.696875,746.46875,75.0,1.003125,1.8,1016.0,3.0,1.5
2020-02-13,2.0,3150.0,,3150.0,2020-02-13,-8.51875,746.96875,81.0625,0.9375,1.0,431.0,3.0,12.5
2020-02-14,2.0,2750.0,,2750.0,2020-02-14,-7.29375,748.09375,87.71875,0.965625,1.3,422.0,4.0,15.700000000000001
2020-02-15,3.0,2320.0,,2320.0,2020-02-15,-8.5625,752.9375,88.5,0.928125,1.0,397.0,4.0,5.0
2020-02-16,1.0,750.0,,750.0,2020-02-16,-9.159375,758.09375,91.1875,0.928125,1.8,494.0,4.0,4.7
2020-02-17,2.0,1625.0,,1625.0,2020-02-17,-4.351612903225806,751.8387096774194,91.09677419354838,2.383870967741936,4.0,418.0,4.0,10.5
2020-02-18,,,,,2020-02-18,0.93125,742.15625,90.6875,1.6,3.6,440.0,4.0,5.4
2020-02-19,,,,,2020-02-19,0.65625,742.09375,92.90625,0.9500000000000001,1.8,335.0,4.0,3.8
2020-02-20,1.0,400.0,,400.0,2020-02-20,0.509375,745.4375,93.4375,0.83125,1.3,347.0,4.0,2.1
2020-02-21,1.0,700.0,,700.0,2020-02-21,0.48709677419354835,750.516129032258,94.09677419354838,0.9064516129032258,1.8,282.0,4.0,6.1
2020-02-22,2.0,1950.0,,1950.0,2020-02-22,-0.365625,754.75,93.8125,0.90625,1.0,342.0,4.0,6.3
2020-02-23,,,,,2020-02-23,-2.4060606060606062,749.1818181818181,85.39393939393939,2.1818181818181817,4.5,2072.0,4.0,7.8
2020-02-24,2.0,900.0,,900.0,2020-02-24,-1.8838709677419354,736.4516129032259,92.06451612903226,1.9935483870967743,4.0,284.0,4.0,22.6
2020-02-25,2.0,1700.0,,1700.0,2020-02-25,-0.734375,736.53125,93.03125,1.9468750000000001,3.6,415.0,4.0,27.4
2020-02-26,3.0,2650.0,,2650.0,2020-02-26,-0.69375,732.5625,92.875,1.5375,3.1,444.0,4.0,18.6
2020-02-27,1.0,150.0,,150.0,2020-02-27,-2.503125,739.28125,94.4375,0.89375,1.3,384.0,4.0,13.5
2020-02-28,4.0,2640.0,,2640.0,2020-02-28,1.45625,739.3125,96.375,1.51875,2.7,334.0,4.0,4.4
2020-02-29,1.0,1450.0,,1450.0,2020-02-29,0.23125,737.3125,89.3125,2.1281250000000003,4.5,568.0,4.0,10.6
2020-03-01,2.0,1800.0,,1800.0,2020-03-01,-1.678125,745.0625,78.78125,1.2906250000000001,3.6,1541.0,5.0,6.4
2020-03-02,2.0,1875.0,,1875.0,2020-03-02,-1.196875,748.40625,82.96875,1.34375,3.1,670.0,5.0,7.6000000000000005
2020-03-03,2.0,450.0,,450.0,2020-03-03,2.5,750.28125,81.6875,1.2375,2.2,715.0,5.0,1.6
2020-03-04,2.0,2700.0,,2700.0,2020-03-04,0.921875,750.46875,81.5625,0.90625,2.2,732.0,5.0,3.4
2020-03-05,3.0,890.0,,890.0,2020-03-05,-3.5625,758.15625,70.71875,1.15625,3.6,3794.0,5.0,0.0
2020-03-06,4.0,3350.0,,3350.0,2020-03-06,-3.6375,759.46875,71.9375,1.53125,3.1,2498.0,5.0,0.4
2020-03-07,3.0,2300.0,,2300.0,2020-03-07,-1.84375,755.125,75.0,1.88125,3.1,792.0,5.0,6.4
2020-03-08,,,,,2020-03-08,-0.19062500000000002,752.03125,78.375,1.58125,2.7,790.0,5.0,22.4
2020-03-09,,,,,2020-03-09,1.478125,749.96875,94.59375,0.821875,1.3,414.0,5.0,2.0
2020-03-10,1.0,1300.0,,1300.0,2020-03-10,1.31875,751.125,90.625,1.315625,2.7,2125.0,5.0,1.1
2020-03-11,4.0,2550.0,,2550.0,2020-03-11,4.490625,745.03125,77.75,1.50625,3.1,750.0,5.0,0.0
2020-03-12,1.0,10.0,,10.0,2020-03-12,3.659375,736.59375,80.6875,2.2,3.6,856.0,5.0,1.3
2020-03-13,3.0,1650.0,,1650.0,2020-03-13,2.775,731.71875,90.8125,1.875,5.8,1146.0,5.0,0.4
2020-03-14,1.0,1350.0,,1350.0,2020-03-14,2.4375,733.25,80.46875,1.484375,2.7,995.0,5.0,0.1
2020-03-15,,,,,2020-03-15,1.0875,738.53125,87.625,0.9875,1.3,746.0,5.0,4.7
2020-03-16,7.0,7720.0,,7720.0,2020-03-16,-0.11562500000000005,745.34375,73.71875,2.0,6.6,1888.0,5.0,5.4
2020-03-17,2.0,3590.0,,3590.0,2020-03-17,-1.16875,746.90625,76.9375,1.25625,3.6,960.0,6.0,5.8
2020-03-18,2.0,1050.0,,1050.0,2020-03-18,1.503125,750.34375,81.15625,0.89375,1.3,1506.0,6.0,0.0
2020-03-19,3.0,1100.0,,1100.0,2020-03-19,2.740625,740.59375,84.65625,1.425,2.2,799.0,6.0,3.6
2020-03-20,3.0,2250.0,,2250.0,2020-03-20,2.15625,737.09375,81.03125,1.14375,2.7,1760.0,6.0,1.3
2020-03-21,3.0,2650.0,,2650.0,2020-03-21,-0.88125,740.875,83.75,1.278125,3.6,1235.0,6.0,14.5
2020-03-22,2.0,650.0,,650.0,2020-03-22,-4.446875,754.46875,56.90625,1.4312500000000001,2.7,4708.0,6.0,6.7
2020-03-23,1.0,250.0,,250.0,2020-03-23,-4.746875,761.59375,61.375,1.94375,3.6,5412.0,6.0,0.0
2020-03-24,2.0,400.0,,400.0,2020-03-24,-1.38125,757.9375,85.53125,2.328125,6.7,798.0,6.0,22.4
2020-03-25,1.0,1300.0,,1300.0,2020-03-25,-1.390625,757.0,84.34375,1.14375,2.2,3839.0,6.0,9.3
2020-03-26,4.0,5500.0,,5500.0,2020-03-26,3.303125,751.625,63.5,1.253125,3.1,1805.0,6.0,1.4
2020-03-27,3.0,2650.0,,2650.0,2020-03-27,4.671875,755.34375,61.59375,1.034375,2.7,3769.0,6.0,0.0
2020-03-28,2.0,2700.0,,2700.0,2020-03-28,6.128125,754.0,63.71875,1.2375,3.6,1234.0,6.0,0.0
2020-03-29,,,,,2020-03-29,5.861290322580646,748.241935483871,69.7258064516129,1.2451612903225806,3.6,1058.0,6.0,0.0
2020-03-30,,,,,2020-03-30,8.493333333333334,743.7333333333333,59.43333333333333,1.1533333333333333,2.2,1241.0,6.0,0.0
2020-03-31,,,,,2020-03-31,6.645161290322581,740.5967741935484,64.33870967741936,1.238709677419355,2.7,1706.5,6.0,0.5
2020-04-01,,,,,2020-04-01,2.4516129032258065,734.9032258064516,71.25806451612904,1.7096774193548387,4.0,1466.0,6.0,8.4
2020-04-02,,,,,2020-04-02,-0.14062499999999997,738.0,68.5,1.278125,2.2,2112.0,6.0,4.1
2020-04-03,,,,,2020-04-03,3.6687499999999997,745.65625,69.125,1.16875,4.3,2027.0,7.0,1.7
2020-04-04,,,,,2020-04-04,7.6343749999999995,745.25,49.75,1.409375,2.2,6537.0,7.0,0.0
2020-04-05,,,,,2020-04-05,4.425,744.65625,56.875,1.325,3.1,1802.0,7.0,0.0
2020-04-06,20.0,19820.0,,19820.0,2020-04-06,1.2,746.0,49.78125,1.115625,3.1,2204.0,7.0,0.0
2020-04-07,4.0,2500.0,,2500.0,2020-04-07,-0.328125,749.78125,49.78125,2.590625,5.8,5434.0,7.0,1.5
2020-04-08,4.0,3400.0,,3400.0,2020-04-08,0.24062500000000003,745.375,53.6875,1.2,3.1,5113.0,7.0,3.5
2020-04-09,8.0,14950.0,,14950.0,2020-04-09,7.121875,744.8125,63.3125,0.95,1.8,5267.0,7.0,0.9
2020-04-10,5.0,2500.0,,2500.0,2020-04-10,9.643333333333334,743.2666666666667,56.13333333333333,2.046666666666667,4.0,1416.0,7.0,0.1
2020-04-11,4.0,2200.0,,2200.0,2020-04-11,9.638709677419355,743.0322580645161,44.20967741935484,2.180645161290323,4.0,1401.5,7.0,0.7000000000000001
2020-04-12,5.0,4750.0,,4750.0,2020-04-12,7.428125,740.59375,71.03125,1.46875,4.0,1456.0,7.0,2.1
2020-04-13,2.0,1750.0,,1750.0,2020-04-13,3.221875,739.53125,92.90625,1.459375,3.1,999.0,7.0,1.2000000000000002
2020-04-14,6.0,8150.0,,8150.0,2020-04-14,3.275,743.53125,87.71875,0.971875,1.8,1866.0,7.0,0.6000000000000001
2020-04-15,5.0,2750.0,,2750.0,2020-04-15,8.59375,740.84375,66.3125,1.75625,3.6,3710.0,7.0,0.1
2020-04-16,,,,,2020-04-16,5.216666666666667,735.3,70.43333333333334,2.4166666666666665,4.9,1283.0,7.0,1.5
2020-04-17,2.0,3100.0,,3100.0,2020-04-17,3.6774193548387095,732.6451612903226,82.45161290322581,2.6225806451612903,8.5,1792.5,7.0,2.5
2020-04-18,2.0,2150.0,,2150.0,2020-04-18,3.578125,734.8125,86.65625,1.121875,2.7,1229.0,7.0,0.30000000000000004
2020-04-19,1.0,100.0,,100.0,2020-04-19,3.8406249999999997,745.25,79.1875,1.084375,2.2,5783.0,7.0,0.2
2020-04-20,7.0,5850.0,,5850.0,2020-04-20,5.519354838709678,749.0,70.03225806451613,1.064516129032258,2.2,1987.0,7.0,0.1
2020-04-21,,,,,2020-04-21,4.0625,744.34375,88.0,1.9468750000000001,4.5,1187.0,7.0,2.3000000000000003
2020-04-22,4.0,3000.0,,3000.0,2020-04-22,4.9625,730.25,87.34375,1.13125,2.7,3213.0,8.0,1.3
2020-04-23,1.0,400.0,,400.0,2020-04-23,-0.528125,733.0,87.09375,1.45,3.6,1533.0,8.0,34.9
2020-04-24,1.0,150.0,,150.0,2020-04-24,-0.984375,737.28125,74.78125,1.253125,3.1,3009.0,8.0,4.8
2020-04-25,1.0,1150.0,,1150.0,2020-04-25,2.390625,736.5625,83.84375,1.4312500000000001,4.5,1435.0,8.0,4.9
2020-04-26,,,,,2020-04-26,8.625,737.5625,82.96875,1.54375,3.1,1694.0,8.0,1.4000000000000001
2020-04-27,4.0,1840.0,,1840.0,2020-04-27,11.829032258064515,738.0645161290323,62.645161290322584,1.3225806451612903,3.1,3056.5,8.0,0.0
2020-04-28,3.0,4150.0,,4150.0,2020-04-28,8.619354838709677,733.6935483870968,85.98387096774194,1.0129032258064516,1.8,1199.0,8.0,2.4000000000000004
2020-04-29,1.0,3100.0,,3100.0,2020-04-29,4.890625,736.03125,80.1875,1.5093750000000001,3.1,2490.0,8.0,2.7
2020-04-30,4.0,5100.0,,5100.0,2020-04-30,8.319354838709677,737.7258064516129,72.93548387096774,1.8935483870967742,5.7,6878.0,8.0,0.9
2020-05-01,2.0,3500.0,,3500.0,2020-05-01,6.203125,746.125,72.28125,1.1375,2.2,2071.0,8.0,1.2000000000000002
2020-05-02,2.0,1250.0,,1250.0,2020-05-02,5.721875,748.3125,58.21875,1.265625,2.7,8935.0,8.0,0.0
2020-05-03,3.0,2850.0,,2850.0,2020-05-03,7.503125,751.90625,54.03125,0.921875,2.2,9078.0,8.0,0.0
2020-05-04,1.0,1150.0,,1150.0,2020-05-04,12.8625,753.125,47.3125,1.16875,3.7,9160.0,8.0,0.0
2020-05-05,6.0,15400.0,,15400.0,2020-05-05,18.98125,752.59375,38.9375,1.246875,2.7,7710.0,8.0,0.0
2020-05-06,9.0,7300.0,,7300.0,2020-05-06,18.771875,750.3125,35.4375,1.2906250000000001,2.7,8181.0,8.0,0.0
2020-05-07,2.0,3300.0,,3300.0,2020-05-07,19.928125,746.1875,37.625,1.65625,4.5,3071.0,8.0,0.1
2020-05-08,4.0,4150.0,,4150.0,2020-05-08,21.15,744.65625,35.5625,1.60625,4.5,4415.0,8.0,0.0
2020-05-09,2.0,3850.0,,3850.0,2020-05-09,21.635483870967743,743.6290322580645,33.75806451612903,1.432258064516129,3.6,9524.0,8.0,0.0
2020-05-10,,,,,2020-05-10,16.95625,740.71875,55.65625,1.53125,3.1,4726.0,8.0,0.7000000000000001
2020-05-11,,,,,2020-05-11,15.03125,742.625,60.9375,1.05,2.2,2105.0,8.0,0.0
2020-05-12,2.0,500.0,,500.0,2020-05-12,12.239285714285714,739.4285714285714,85.96428571428571,0.8928571428571429,1.3,1238.0,8.0,2.2
2020-05-13,4.0,3400.0,,3400.0,2020-05-13,14.535483870967742,738.8870967741935,81.87096774193549,1.335483870967742,3.1,7742.0,8.0,0.2
2020-05-14,2.0,2600.0,,2600.0,2020-05-14,9.893548387096773,744.2903225806451,64.96774193548387,1.4451612903225808,3.1,8056.0,8.0,0.0
2020-05-15,2.0,1775.0,,1775.0,2020-05-15,9.478125,742.71875,61.375,0.89375,1.8,5813.0,8.0,0.0
2020-05-16,3.0,2850.0,,2850.0,2020-05-16,8.470967741935485,738.758064516129,78.45161290322581,1.5483870967741935,3.1,5627.0,8.0,0.0
2020-05-17,4.0,2270.0,,2270.0,2020-05-17,9.921875,743.28125,61.03125,0.91875,1.8,8951.0,8.0,0.0
2020-05-18,5.0,5600.0,,5600.0,2020-05-18,11.14375,741.9375,68.03125,1.05,2.2,8023.0,9.0,0.1
2020-05-19,3.0,3250.0,,3250.0,2020-05-19,12.270967741935483,738.5483870967741,70.37096774193549,1.2483870967741937,2.7,8190.5,9.0,0.2
2020-05-20,4.0,5700.0,,5700.0,2020-05-20,11.965625,735.9375,79.9375,1.171875,4.0,4305.0,9.0,1.3
2020-05-21,1.0,900.0,,900.0,2020-05-21,10.403125,737.75,89.6875,1.25625,2.7,1571.0,9.0,1.5
2020-05-22,2.0,1550.0,,1550.0,2020-05-22,11.859375,740.1875,64.90625,1.3093750000000002,2.7,9608.0,9.0,0.1
2020-05-23,3.0,1700.0,,1700.0,2020-05-23,12.4125,746.90625,60.0625,0.846875,1.3,7202.0,9.0,0.0
2020-05-24,4.0,2350.0,,2350.0,2020-05-24,15.553125,746.09375,69.09375,1.7437500000000001,5.4,3708.0,9.0,0.7000000000000001
2020-05-25,6.0,5150.0,,5150.0,2020-05-25,11.65,752.71875,78.0625,1.00625,2.2,3700.0,9.0,0.6000000000000001
2020-05-26,,,,,2020-05-26,13.746875,757.6875,65.90625,0.9875,1.8,10167.0,9.0,0.0
2020-05-27,5.0,12900.0,,12900.0,2020-05-27,17.759375,749.40625,71.4375,1.9968750000000002,4.0,6670.0,9.0,0.9
2020-05-28,3.0,1350.0,,1350.0,2020-05-28,15.790625,750.71875,65.84375,1.6125,3.1,9555.0,9.0,0.0
2020-05-29,4.0,3150.0,,3150.0,2020-05-29,17.478125,752.0,58.0625,0.91875,1.8,10660.0,9.0,0.0
2020-05-30,1.0,1250.0,,1250.0,2020-05-30,19.678125,748.15625,61.15625,1.03125,2.2,9153.0,9.0,0.0
2020-05-31,,,,,2020-05-31,11.71875,741.3125,85.625,2.334375,4.0,2534.0,9.0,1.6
2020-06-01,4.0,2850.0,,2850.0,2020-06-01,8.496875000000001,742.65625,90.34375,0.94375,2.2,1719.0,9.0,0.30000000000000004
2020-06-02,2.0,3550.0,,3550.0,2020-06-02,10.7125,749.59375,76.75,1.0093750000000001,2.2,8069.0,9.0,0.0
2020-06-03,1.0,100.0,,100.0,2020-06-03,13.4625,750.375,66.28125,1.309375,4.2,7639.0,9.0,0.0
2020-06-04,8.0,13500.0,,13500.0,2020-06-04,16.596875,749.0625,58.71875,1.63125,4.0,7603.0,9.0,0.0
2020-06-05,5.0,12400.0,,12400.0,2020-06-05,17.91875,749.59375,75.71875,1.9031250000000002,3.6,3040.0,9.0,1.9000000000000001
2020-06-06,2.0,2000.0,,2000.0,2020-06-06,17.68064516129032,750.1935483870968,66.59677419354838,1.5032258064516129,3.1,2972.0,9.0,0.0
2020-06-07,2.0,3700.0,,3700.0,2020-06-07,16.38125,749.6875,77.625,1.284375,3.1,3682.0,9.0,0.30000000000000004
2020-06-08,2.0,750.0,,750.0,2020-06-08,18.359375,751.1875,78.65625,1.390625,4.0,7679.0,9.0,0.8
2020-06-09,2.0,1950.0,,1950.0,2020-06-09,23.0,753.40625,54.625,1.3531250000000001,2.7,10990.0,9.0,0.0
2020-06-10,1.0,1000.0,,1000.0,2020-06-10,21.096774193548388,751.741935483871,66.01612903225806,1.441935483870968,3.1,6964.5,9.0,0.4
2020-06-11,3.0,2220.0,,2220.0,2020-06-11,19.325806451612905,746.516129032258,77.80645161290323,1.1612903225806452,2.2,10395.0,9.0,0.5
2020-06-12,1.0,50.0,,50.0,2020-06-12,15.159375,744.09375,89.625,1.078125,2.2,2479.0,9.0,1.5
2020-06-13,4.0,7550.0,,7550.0,2020-06-13,11.7,749.9375,65.40625,1.4937500000000001,3.6,8080.0,9.0,0.0
2020-06-14,1.0,1800.0,,1800.0,2020-06-14,13.078125,753.65625,63.71875,1.146875,2.2,11071.0,9.0,0.0
2020-06-15,2.0,2800.0,,2800.0,2020-06-15,17.00625,754.03125,62.625,1.071875,2.2,9411.0,9.0,0.0
2020-06-16,2.0,5600.0,,5600.0,2020-06-16,19.3125,749.9375,61.84375,1.16875,2.2,11086.0,9.0,0.0
2020-06-17,3.0,6250.0,,6250.0,2020-06-17,19.1,746.03125,63.75,1.296875,3.1,10916.0,9.0,0.0
2020-06-18,5.0,10850.0,,10850.0,2020-06-18,14.0625,749.875,59.458333333333336,1.2583333333333335,2.2,4616.0,7.0,0.0
2020-06-19,3.0,6600.0,,6600.0,2020-06-19,16.353125,750.6875,56.6875,0.934375,1.8,10733.0,9.0,0.0
2020-06-20,4.0,1600.0,,1600.0,2020-06-20,16.696875,744.21875,67.875,1.2125000000000001,3.1,4869.0,9.0,0.2
2020-06-21,5.0,8900.0,,8900.0,2020-06-21,10.94516129032258,745.8387096774194,68.2258064516129,1.1193548387096774,3.1,10283.0,9.0,0.0
2020-06-22,1.0,100.0,,100.0,2020-06-22,10.033333333333333,748.4242424242424,76.57575757575758,0.9181818181818182,2.2,7216.0,9.0,0.0
2020-06-23,4.0,7150.0,,7150.0,2020-06-23,15.528125,747.0625,65.875,1.23125,3.1,6143.0,9.0,0.0
2020-06-24,4.0,6250.0,,6250.0,2020-06-24,15.10625,744.46875,64.78125,1.453125,3.1,8538.0,9.0,0.4
2020-06-25,2.0,1750.0,,1750.0,2020-06-25,9.990625,747.3125,71.21875,1.20625,3.1,5036.0,9.0,0.5
2020-06-26,3.0,2750.0,,2750.0,2020-06-26,12.690322580645162,746.0645161290323,68.19354838709677,1.2903225806451613,3.1,6525.0,9.0,0.6000000000000001
2020-06-27,1.0,1250.0,,1250.0,2020-06-27,14.203125,739.625,82.84375,1.140625,2.2,2074.0,9.0,1.6
2020-06-28,4.0,9950.0,,9950.0,2020-06-28,13.0125,738.21875,73.65625,2.09375,4.0,8975.0,9.0,0.30000000000000004
2020-06-29,3.0,4550.0,,4550.0,2020-06-29,10.846875,740.90625,78.3125,1.08125,2.2,6517.0,9.0,0.5
2020-06-30,5.0,7150.0,,7150.0,2020-06-30,11.021875,743.75,75.25,0.978125,3.1,4586.0,9.0,0.9
2020-07-01,5.0,6350.0,,6350.0,2020-07-01,13.422580645161291,747.4516129032259,65.90322580645162,1.0258064516129033,2.2,7340.0,9.0,0.0
2020-07-02,4.0,5950.0,,5950.0,2020-07-02,13.775,745.3125,87.4375,1.05625,2.2,1771.0,9.0,0.0
2020-07-03,2.0,3390.0,,3390.0,2020-07-03,19.903125,746.625,74.3125,1.04375,3.1,10537.0,9.0,0.0
2020-07-04,3.0,5100.0,,5100.0,2020-07-04,20.3625,747.15625,83.21875,1.00625,2.3,3470.0,9.0,0.0
2020-07-05,1.0,500.0,,500.0,2020-07-05,20.9625,743.625,88.34375,0.884375,1.3,2457.0,9.0,0.30000000000000004
2020-07-06,2.0,5050.0,,5050.0,2020-07-06,22.1875,744.5625,84.40625,1.734375,3.7,6507.0,8.0,1.5
2020-07-07,1.0,200.0,,200.0,2020-07-07,23.082758620689653,746.551724137931,78.75862068965517,1.3275862068965518,3.6,10389.5,9.0,0.0
2020-07-08,1.0,200.0,,200.0,2020-07-08,26.045454545454547,747.8181818181819,70.3030303030303,1.1363636363636365,3.0,10796.0,9.0,0.0
2020-07-09,2.0,3300.0,,3300.0,2020-07-09,28.009375,747.09375,63.65625,0.996875,1.8,10759.0,9.0,0.0
2020-07-10,2.0,10400.0,,10400.0,2020-07-10,26.7,746.0,64.1875,1.18125,3.1,10319.0,9.0,0.5
2020-07-11,3.0,3450.0,,3450.0,2020-07-11,20.5375,749.375,74.59375,1.059375,3.0,10273.0,9.0,0.2
2020-07-12,2.0,10950.0,,10950.0,2020-07-12,21.590625,749.4375,66.6875,0.884375,1.8,10320.0,9.0,0.0
2020-07-13,3.0,2350.0,,2350.0,2020-07-13,23.003125,747.46875,69.40625,1.13125,4.4,8861.0,9.0,0.0
2020-07-14,1.0,8000.0,,8000.0,2020-07-14,27.6125,745.96875,61.34375,1.2125,3.3,10565.0,9.0,0.0
2020-07-15,5.0,3500.0,,3500.0,2020-07-15,29.359375,744.625,52.3125,1.68125,5.6,10524.0,9.0,0.0
2020-07-16,4.0,3950.0,,3950.0,2020-07-16,26.641935483870967,744.0645161290323,61.774193548387096,1.1870967741935483,4.5,2805.0,9.0,0.4
2020-07-17,2.0,650.0,,650.0,2020-07-17,23.143478260869564,745.304347826087,68.04347826086956,1.2826086956521738,3.6,4478.0,9.0,0.5
2020-07-18,5.0,12020.0,,12020.0,2020-07-18,20.2125,745.46875,70.78125,0.94375,1.8,5275.0,9.0,0.0
2020-07-19,,,,,2020-07-19,20.1625,742.5625,82.78125,1.56875,4.5,2687.0,9.0,2.5
2020-07-20,6.0,6850.0,,6850.0,2020-07-20,19.037499999999998,740.8125,91.53125,1.20625,3.6,2605.0,9.0,1.0
2020-07-21,3.0,2600.0,,2600.0,2020-07-21,18.840625,742.03125,89.59375,1.20625,2.7,6788.0,9.0,0.5
2020-07-22,5.0,5600.0,,5600.0,2020-07-22,19.625806451612902,741.2741935483871,86.74193548387096,1.403225806451613,4.5,4387.0,9.0,0.7000000000000001
2020-07-23,2.0,2450.0,,2450.0,2020-07-23,16.653125,740.25,94.34375,1.1968750000000001,3.3,1014.0,9.0,5.5
2020-07-24,8.0,6675.0,,6675.0,2020-07-24,16.053125,741.8125,96.09375,0.8375,1.0,1010.0,9.0,4.4
2020-07-25,1.0,1000.0,,1000.0,2020-07-25,17.95625,745.25,85.1875,1.228125,3.3,2766.0,8.0,0.2
2020-07-26,,,,,2020-07-26,16.159375,747.96875,86.875,1.284375,4.2,4167.0,7.0,0.9
2020-07-27,3.0,2300.0,,2300.0,2020-07-27,19.13125,749.75,74.53125,1.359375,3.8,9888.0,8.0,0.0
2020-07-28,2.0,400.0,,400.0,2020-07-28,19.74375,748.84375,75.84375,1.1656250000000001,2.7,7164.0,8.0,0.0
